job_id,cluster
3885107176,1
3885107178,1
3885107180,1
3885107181,1
3885107182,1
3885107185,1
3885107187,1
3885107191,1
3885107192,1
3885107198,1
3885107199,1
3885107200,1
3885107201,1
3885107203,1
3885107205,1
3885107206,1
3885107207,1
3885107208,1
3885107209,1
3885107210,1
3885107211,1
3885107212,1
3885107270,1
3885107275,1
3885107303,1
3885107309,1
3885107311,1
3885107841,1
3885107850,1
3885107883,2
3885107897,2
3885107901,2
3885107902,1
3885107905,2
3885107906,1
3885107908,1
3885107918,3
3885107930,3
3885107936,3
3885107951,1
3885107953,2
3885107956,3
3885107958,3
3885107970,0
3885107974,3
3885107976,2
3885107981,1
3885107986,1
3885107990,1
3885108032,1
3885108034,1
3885108035,1
3885108039,1
3885108040,1
3885108041,1
3885108042,1
3885108043,1
3885108046,1
3885108047,1
3885108051,1
3885108052,1
3885108054,1
3885108055,1
3885108059,1
3885108060,1
3885108064,1
3885108065,1
3885108066,1
3885108068,1
3885108070,1
3885108071,1
3885108072,1
3885108073,1
3885108074,1
3885108075,1
3885108076,1
3885108077,1
3885108078,1
3885108080,1
3885108686,3
3885108690,3
3885108710,2
3885108716,1
3885108737,2
3885108739,3
3885108742,3
3885108761,2
3885108771,2
3885108779,2
3885108780,2
3885108792,3
3885108799,3
3885108804,2
3885108814,3
3885108827,3
3885108833,0
3885108837,3
3885108852,0
3885108874,2
3885108880,2
3885108883,1
3885108914,3
3885108959,2
3885108972,2
3885108993,1
3885109005,1
3885109008,1
3885109052,1
3885109056,1
3885109080,1
3885109083,1
3885109591,2
3885109602,1
3885109612,2
3885109624,0
3885109626,1
3885109630,1
3885109632,1
3885109641,2
3885109661,2
3885109672,1
3885109673,2
3885109674,3
3885109675,3
3885109686,3
3885109688,3
3885109690,2
3885109691,1
3885109696,2
3885109713,3
3885109715,2
3885109719,2
3885109720,3
3885109725,2
3885109726,0
3885109731,2
3885109734,3
3885109738,3
3885109739,1
3885109741,2
3885109761,2
3885109765,2
3885109767,3
3885109774,0
3885109775,1
3885109779,1
3885109781,1
3885109787,1
3885109788,0
3885109790,2
3885109791,3
3885109794,1
3885109812,1
3885109817,3
3885109823,2
3885109824,2
3885109853,3
3885109867,4
3885109872,2
3885109879,3
3885109880,2
3885109915,3
3885109950,1
3885109951,3
3885109954,2
3885109955,3
3885109960,2
3885109963,2
3885109974,2
3885109980,2
3885109986,3
3885109989,3
3885109998,2
3885110045,4
3885110090,2
3885110283,3
3885110289,3
3885110295,3
3885110297,1
3885110302,1
3885110305,2
3885110306,0
3885110319,0
3885110330,1
3885110339,3
3885110351,1
3885110355,2
3885110366,2
3885110382,3
3885110401,2
3885110406,2
3885110412,2
3885110416,0
3885110426,2
3885110430,1
3885110451,2
3885110452,3
3885110454,1
3885110458,2
3885110461,1
3885110464,1
3885110465,3
3885110481,1
3885110483,0
3885110486,2
3885110498,2
3885110499,2
3885110543,3
3885110593,3
3885110657,2
3885110673,3
3885110703,1
3885110725,1
3885110728,1
3885110730,3
3885110733,1
3885110737,0
3885111280,2
3885111291,0
3885111305,2
3885111309,1
3885111313,4
3885111319,1
3885111332,2
3885111333,3
3885111335,3
3885111344,1
3885111352,1
3885111356,2
3885111361,1
3885111372,2
3885111376,1
3885111394,3
3885111395,3
3885111396,1
3885111416,3
3885111418,3
3885111423,3
3885111428,2
3885111429,2
3885111434,3
3885111446,1
3885111450,1
3885111452,2
3885111455,1
3885111456,2
3885111458,3
3885111467,2
3885111472,3
3885111480,1
3885111481,2
3885111483,1
3885111492,2
3885111516,1
3885111542,4
3885111652,1
3885111653,1
3885111681,2
3885111701,2
3885112096,3
3885112106,3
3885112109,2
3885112120,3
3885112125,2
3885112127,1
3885112147,1
3885112163,3
3885112167,3
3885112179,3
3885112180,1
3885112185,3
3885112187,0
3885112188,2
3885112190,2
3885112193,1
3885112210,1
3885112215,2
3885112216,1
3885112224,1
3885112234,2
3885112244,3
3885112257,2
3885112261,2
3885112266,3
3885112268,3
3885112278,2
3885112280,1
3885112281,1
3885112285,1
3885112288,1
3885112292,1
3885112302,3
3885112303,1
3885112305,3
3885112309,0
3885112310,1
3885112312,1
3885112313,2
3885112321,1
3885112326,2
3885112328,2
3885112340,2
3885112342,3
3885112377,1
3885112385,0
3885112447,3
3885112451,2
3885112455,1
3885112462,1
3885112464,1
3885112484,2
3885112508,2
3885112525,1
3885113021,1
3885113022,3
3885113048,1
3885113058,2
3885113064,1
3885113071,3
3885113073,2
3885113094,2
3885113115,0
3885113120,1
3885113131,1
3885113133,2
3885113134,1
3885113151,1
3885113158,1
3885113163,1
3885113164,2
3885113169,3
3885113172,1
3885113173,2
3885113182,2
3885113184,2
3885113198,1
3885113199,1
3885113214,2
3885113221,2
3885113222,1
3885113227,2
3885113229,1
3885113232,2
3885113236,2
3885113291,4
3885113311,2
3885113344,3
3885113358,2
3885113359,3
3885114004,1
3885114032,2
3885114050,2
3885114052,2
3885114058,3
3885114059,2
3885114064,3
3885114068,3
3885114069,1
3885114076,1
3885114077,1
3885114087,2
3885114093,3
3885114104,2
3885114110,0
3885114111,2
3885114113,3
3885114114,3
3885114120,2
3885114135,2
3885114136,2
3885114143,1
3885114146,2
3885114149,2
3885114150,1
3885114155,2
3885114162,1
3885114173,3
3885114176,0
3885114177,3
3885114191,2
3885114196,1
3885114197,3
3885114203,3
3885114204,3
3885114209,0
3885114225,1
3885114231,2
3885114238,3
3885114279,1
3885114290,1
3885114315,1
3885114328,2
3885114346,2
3885114361,2
3885114366,2
3885114408,2
3885115007,1
3885115010,0
3885115012,1
3885115013,1
3885115022,0
3885115023,3
3885115027,3
3885115033,2
3885115035,3
3885115040,2
3885115045,0
3885115057,2
3885115078,2
3885115119,1
3885115131,6
3885115132,2
3885115156,3
3885115187,1
3885115194,1
3885115195,2
3885115224,2
3885115226,3
3885115277,2
3885116060,1
3885116063,2
3885116067,2
3885125071,3
3885142591,2
3885143051,4
3885301110,2
3885310431,2
3885310537,2
3885312405,2
3885313417,2
3885313795,1
3885314217,2
3885314268,1
3885319731,3
3885333032,2
3885335499,3
3885339663,3
3885349901,1
3885350886,1
3885350915,1
3885351639,2
3885353516,1
3885354535,1
3885359154,1
3885365825,1
3885371917,2
3885372649,1
3885373529,2
3885373593,1
3885373609,1
3885373696,2
3885376404,1
3885376405,1
3885378281,1
3885379081,1
3885380768,2
3885383477,3
3885385858,0
3885385859,1
3885386038,3
3885386358,1
3885386825,0
3885389087,1
3885390112,1
3885390185,1
3885391021,1
3885391022,1
3885396793,1
3885398538,1
3885398549,1
3885398630,1
3885399380,1
3885500394,4
3885506904,3
3885704856,1
3885801312,1
3885801333,1
3885803153,1
3885803986,3
3885803989,3
3885803990,2
3885804709,2
3885804748,2
3885804788,2
3885804819,1
3885804873,2
3885804874,2
3885804875,2
3885804880,2
3885804881,2
3885804882,1
3885804884,1
3885804889,2
3885805462,1
3885805508,2
3885805509,1
3885805527,2
3885805528,1
3885805529,2
3885805530,2
3885805531,2
3885805678,2
3885805679,2
3885805682,2
3885805684,2
3885805685,2
3885805686,1
3885805688,2
3885805689,1
3885805690,2
3885805691,2
3885805695,2
3885805697,2
3885805701,2
3885805746,1
3885805747,1
3885805886,1
3885805887,2
3885805911,1
3885806499,2
3885806501,2
3885806587,2
3885806589,2
3885806682,2
3885806684,1
3885806686,2
3885806687,1
3885806688,2
3885806689,1
3885806690,2
3885806692,2
3885806693,1
3885806694,2
3885806695,2
3885806697,2
3885806698,2
3885806699,2
3885806700,2
3885806703,2
3885806725,1
3885806753,1
3885806824,1
3885806886,2
3885806887,1
3885806889,2
3885806971,2
3885806976,0
3885807241,2
3885807303,2
3885807304,2
3885807313,2
3885807314,2
3885807315,2
3885807394,2
3885807400,2
3885807496,2
3885807497,2
3885807498,2
3885807499,2
3885807502,2
3885807503,2
3885807506,2
3885807552,1
3885807553,2
3885807555,1
3885807556,1
3885807557,1
3885807566,1
3885807624,2
3885807632,3
3885807674,2
3885807675,2
3885807746,1
3885807849,2
3885807862,1
3885807863,3
3885807866,1
3885807874,1
3885807877,3
3885807883,1
3885807884,1
3885807989,2
3885807995,2
3885808329,2
3885808330,2
3885808331,2
3885808382,2
3885808394,1
3885808398,2
3885808432,1
3885808433,1
3885808489,2
3885808490,2
3885808491,1
3885808494,2
3885808495,2
3885808496,2
3885808498,2
3885808501,2
3885808502,2
3885808503,1
3885808691,2
3885808714,0
3885808718,1
3885808825,2
3885808852,2
3885808856,2
3885808857,2
3885808858,2
3885808859,1
3885808862,2
3885808870,1
3885808874,1
3885808875,1
3885808877,1
3885808898,1
3885809273,1
3885809281,0
3885809289,2
3885809290,2
3885809291,2
3885809295,3
3885809318,1
3885809338,1
3885809368,1
3885809378,1
3885809404,1
3885809455,2
3885809457,2
3885809458,2
3885809461,2
3885809465,2
3885809468,2
3885809471,2
3885809473,2
3885809515,2
3885809516,1
3885809517,0
3885809518,1
3885809569,2
3885809579,1
3885809665,2
3885809666,2
3885809670,1
3885809673,1
3885809679,2
3885809692,1
3885809693,2
3885809747,1
3885809748,1
3885809827,2
3885809828,2
3885809829,2
3885809843,2
3885809847,1
3885809848,1
3885809849,1
3885809850,1
3885809852,1
3885809855,2
3885809868,2
3885809875,1
3885809877,2
3885809900,2
3885810111,1
3885810120,2
3885810121,1
3885810176,2
3885810179,2
3885810223,2
3885810246,1
3885810251,2
3885810252,2
3885810266,2
3885810268,1
3885810269,2
3885810270,1
3885810271,2
3885810276,2
3885810348,2
3885810349,1
3885810350,1
3885810351,2
3885810352,2
3885810353,1
3885810354,1
3885810356,2
3885810357,2
3885810358,2
3885810359,2
3885810360,2
3885810362,1
3885810540,2
3885810700,2
3885810701,2
3885810702,2
3885810703,2
3885810712,2
3885810718,1
3885810720,2
3885810725,1
3885810726,1
3885810815,2
3885810858,2
3885810875,2
3885810918,2
3885810929,2
3885811024,2
3885811026,2
3885811043,2
3885811124,2
3885811141,1
3885811231,2
3885811233,2
3885811236,2
3885811237,1
3885811238,2
3885811239,2
3885811242,2
3885811246,2
3885811367,2
3885811432,3
3885811438,2
3885811439,2
3885811440,2
3885811459,2
3885811476,1
3885811482,3
3885811540,2
3885811633,0
3885811640,2
3885811641,2
3885811654,2
3885811656,1
3885811658,2
3885811663,2
3885811679,2
3885811743,2
3885811763,2
3885811812,2
3885811816,2
3885811817,2
3885811823,2
3885811836,2
3885811837,1
3885811858,2
3885811875,2
3885811897,2
3885811902,2
3885811928,2
3885811929,2
3885811967,2
3885811968,3
3885811971,2
3885811977,4
3885811985,2
3885811987,2
3885811988,1
3885812023,3
3885812060,1
3885812094,1
3885812100,3
3885812217,1
3885812237,2
3885812240,1
3885812245,2
3885812246,1
3885812247,2
3885812249,2
3885812250,1
3885812255,2
3885812256,1
3885812257,1
3885812258,1
3885812259,1
3885812261,1
3885812324,1
3885812389,1
3885812390,2
3885812397,1
3885812398,2
3885812424,2
3885812440,2
3885812447,2
3885812449,2
3885812456,2
3885812477,1
3885812525,2
3885812550,2
3885812554,2
3885812648,2
3885812652,1
3885812667,2
3885812673,2
3885812675,2
3885812676,1
3885812677,2
3885812679,2
3885812706,2
3885812712,2
3885813066,2
3885813067,2
3885813068,2
3885813069,2
3885813076,2
3885813080,1
3885813081,1
3885813088,1
3885813103,1
3885813174,2
3885813207,2
3885813208,1
3885813215,2
3885813216,2
3885813230,2
3885813242,1
3885813251,3
3885813253,3
3885813273,2
3885813284,2
3885813287,2
3885813291,2
3885813292,2
3885813294,1
3885813301,2
3885813321,2
3885813338,1
3885813358,2
3885813383,2
3885813400,1
3885813448,2
3885813476,1
3885813479,2
3885813486,2
3885813487,2
3885813518,2
3885813688,3
3885814035,3
3885814045,2
3885814046,2
3885814047,2
3885814055,1
3885814064,1
3885814065,1
3885814068,1
3885814070,1
3885814093,1
3885814152,1
3885814188,2
3885814205,2
3885814206,2
3885814225,3
3885814238,1
3885814253,2
3885814279,1
3885814286,2
3885814302,2
3885814312,2
3885814336,2
3885814356,2
3885814358,1
3885814360,2
3885814371,2
3885814372,1
3885814375,2
3885814377,2
3885814380,2
3885814406,3
3885814428,2
3885814486,2
3885814489,2
3885814531,1
3885814571,1
3885815021,2
3885815028,2
3885815030,2
3885815035,2
3885815054,2
3885815070,2
3885815073,2
3885815086,2
3885815100,2
3885815101,2
3885815109,3
3885815137,2
3885815159,2
3885815176,2
3885815190,1
3885815226,2
3885815302,2
3885815309,1
3885815310,2
3885815314,1
3885815315,2
3885815370,1
3885815626,2
3885815926,3
3885816014,2
3885816017,2
3885816029,2
3885816032,2
3885816058,1
3885816064,2
3885816071,2
3885816072,3
3885816076,3
3885816104,2
3885816115,2
3885816172,1
3885816177,2
3885816183,3
3885816185,2
3885816189,2
3885816281,2
3885816295,2
3885816327,2
3885816386,2
3885816926,2
3885817034,2
3885817060,2
3885817093,3
3885817094,2
3885817103,1
3885817162,3
3885817175,2
3885817186,1
3885817190,2
3885817195,2
3885817239,2
3885817286,2
3885817597,2
3885817899,2
3885817925,3
3885817971,3
3885818024,2
3885818027,1
3885818123,2
3885818127,2
3885818128,2
3885818787,2
3885818874,1
3885818943,1
3885819074,2
3885819079,2
3885819086,2
3885819089,2
3885819120,2
3885819125,2
3885819126,2
3885819129,1
3885819744,3
3885819870,1
3885819871,1
3885819980,3
3885820369,2
3885820456,1
3885820458,2
3885820475,1
3885820476,1
3885820531,2
3885820613,3
3885820626,2
3885820636,1
3885820652,2
3885820661,2
3885820663,1
3885820691,2
3885820877,1
3885821299,1
3885821385,2
3885821403,1
3885821519,2
3885821524,0
3885821555,2
3885821573,1
3885821574,1
3885821576,1
3885821617,2
3885821618,1
3885821881,1
3885821882,1
3885821887,1
3885821889,2
3885821892,1
3885821897,1
3885821905,0
3885821949,3
3885822168,1
3885822234,2
3885822239,2
3885822256,3
3885822304,2
3885822305,2
3885822393,1
3885822399,2
3885822403,2
3885822405,3
3885822409,2
3885822410,2
3885822422,2
3885822424,1
3885822426,2
3885822431,1
3885822432,2
3885822445,2
3885822446,1
3885822448,1
3885822497,2
3885822633,1
3885822634,1
3885822635,1
3885822686,1
3885822767,2
3885822772,2
3885822777,1
3885822778,2
3885822781,2
3885822801,1
3885822941,1
3885822942,1
3885823131,1
3885823155,3
3885823281,2
3885823302,2
3885823311,2
3885823327,1
3885823516,1
3885823517,1
3885823518,1
3885823538,2
3885823563,1
3885823625,2
3885823632,1
3885823655,2
3885823657,2
3885823679,2
3885823703,3
3885823733,1
3885823892,1
3885823893,3
3885823900,2
3885823905,1
3885823912,2
3885823916,1
3885823919,1
3885823930,2
3885823988,2
3885824050,2
3885824067,2
3885824164,2
3885824272,3
3885824291,2
3885824292,2
3885824300,0
3885824302,2
3885824349,1
3885824371,2
3885824382,3
3885824395,2
3885824542,1
3885824543,1
3885824544,1
3885824546,1
3885824552,2
3885824571,2
3885824648,0
3885824651,2
3885824671,1
3885824686,3
3885824700,1
3885824703,1
3885824734,2
3885824748,2
3885824752,2
3885824753,1
3885824758,2
3885824808,3
3885824818,2
3885824826,1
3885824903,2
3885824905,1
3885824907,2
3885824910,3
3885824917,1
3885824922,1
3885824923,1
3885824928,1
3885824932,1
3885824934,2
3885825047,1
3885825054,1
3885825122,1
3885825123,2
3885825124,1
3885825149,2
3885825150,2
3885825151,2
3885825268,2
3885825294,1
3885825302,3
3885825307,1
3885825308,1
3885825309,1
3885825310,1
3885825514,1
3885825515,1
3885825516,1
3885825616,2
3885825647,2
3885825706,2
3885825712,3
3885825715,3
3885825892,1
3885825893,1
3885825896,3
3885825898,1
3885825899,1
3885825902,1
3885825903,1
3885825905,2
3885825909,2
3885825913,3
3885825914,1
3885825915,1
3885825916,2
3885825982,2
3885826020,1
3885826046,2
3885826047,2
3885826055,1
3885826056,1
3885826190,2
3885826212,2
3885826215,1
3885826220,2
3885826238,1
3885826242,1
3885826289,2
3885826449,1
3885826574,3
3885826575,1
3885826576,3
3885826578,1
3885826583,2
3885826586,1
3885826587,3
3885826588,2
3885826591,1
3885826604,0
3885826605,1
3885826606,2
3885826615,3
3885826623,2
3885826636,2
3885826692,1
3885826758,2
3885826843,1
3885826849,1
3885826851,1
3885826853,1
3885826854,1
3885826855,1
3885826856,1
3885826857,2
3885826858,3
3885826859,1
3885826860,2
3885826862,1
3885826864,1
3885826866,2
3885826867,1
3885826868,1
3885826872,3
3885826873,1
3885826874,2
3885826887,2
3885826973,4
3885827141,2
3885827147,1
3885827155,1
3885827199,2
3885827211,1
3885827353,1
3885827354,1
3885827405,2
3885827473,1
3885827475,2
3885827476,2
3885827479,2
3885827480,2
3885827484,1
3885827488,1
3885827499,1
3885827501,1
3885827558,2
3885827579,1
3885827656,2
3885827659,2
3885827666,2
3885827733,2
3885827736,1
3885827737,1
3885827738,2
3885827739,1
3885827742,1
3885827743,2
3885827745,3
3885827749,1
3885827753,2
3885827756,1
3885827758,1
3885827759,2
3885827779,2
3885827837,2
3885827839,1
3885827847,2
3885827868,2
3885827893,1
3885828019,1
3885828020,1
3885828023,2
3885828039,1
3885828069,2
3885828075,3
3885828110,2
3885828137,1
3885828191,1
3885828192,2
3885828261,1
3885828263,1
3885828264,1
3885828265,2
3885828266,1
3885828269,1
3885828275,2
3885828277,1
3885828278,1
3885828279,1
3885828280,1
3885828282,2
3885828284,1
3885828290,1
3885828292,3
3885828295,1
3885828368,2
3885828374,2
3885828602,1
3885828603,1
3885828604,1
3885828607,1
3885828608,2
3885828610,2
3885828625,2
3885828628,2
3885828631,2
3885828633,2
3885828635,2
3885828636,2
3885828638,2
3885828639,2
3885828677,2
3885828751,0
3885828776,2
3885828791,2
3885828920,3
3885828921,1
3885829079,2
3885829080,1
3885829177,1
3885829178,1
3885829179,1
3885829180,1
3885829185,1
3885829189,2
3885829192,1
3885829193,1
3885829194,3
3885829198,1
3885829199,1
3885829250,2
3885829284,2
3885829297,3
3885829306,2
3885829329,1
3885829432,2
3885829478,2
3885829516,1
3885829517,1
3885829518,1
3885829522,1
3885829524,1
3885829530,2
3885829531,1
3885829542,2
3885829543,1
3885829546,2
3885829548,2
3885829549,1
3885829553,2
3885829554,2
3885829558,1
3885829571,2
3885829649,3
3885829718,2
3885829724,3
3885829860,1
3885829893,1
3885829894,2
3885829984,3
3885830008,1
3885830009,1
3885830010,1
3885830014,1
3885830015,2
3885830021,3
3885830025,1
3885830028,2
3885830030,3
3885830033,1
3885830087,1
3885830093,2
3885830101,1
3885830104,3
3885830258,2
3885830297,3
3885830303,1
3885830305,1
3885830306,2
3885830319,1
3885830335,1
3885830344,3
3885830345,2
3885830368,1
3885830370,2
3885830428,3
3885830503,1
3885830665,2
3885830705,2
3885830707,2
3885830769,2
3885830897,1
3885830900,1
3885830908,1
3885830909,1
3885830915,2
3885830957,1
3885831017,2
3885831260,2
3885831264,3
3885831267,2
3885831286,1
3885831292,2
3885831298,2
3885831420,2
3885831429,2
3885831433,1
3885831578,1
3885831579,1
3885831580,3
3885831622,2
3885831690,1
3885831713,1
3885831826,2
3885831828,1
3885831831,2
3885831834,1
3885831840,1
3885831849,1
3885831907,2
3885831915,1
3885832003,2
3885832027,2
3885832233,3
3885832273,2
3885832274,2
3885832438,3
3885832533,1
3885832536,1
3885832557,2
3885832767,1
3885832769,1
3885832787,1
3885832792,1
3885832793,1
3885832803,1
3885832805,1
3885832849,1
3885832858,2
3885833013,2
3885833280,2
3885833284,1
3885833288,2
3885833289,2
3885833293,2
3885833298,1
3885833300,2
3885833450,2
3885833469,2
3885833582,1
3885833627,1
3885833697,1
3885833712,2
3885833801,1
3885833817,1
3885833837,2
3885833880,1
3885833882,1
3885833909,1
3885833914,1
3885833981,1
3885834111,2
3885834160,2
3885834174,1
3885834175,1
3885834176,1
3885834177,1
3885834181,1
3885834185,1
3885834188,1
3885834189,1
3885834197,1
3885834201,1
3885834204,1
3885834216,2
3885834221,2
3885834225,2
3885834230,2
3885834305,3
3885834345,1
3885834362,3
3885834393,2
3885834454,1
3885834468,2
3885834511,1
3885834512,1
3885834623,2
3885834735,1
3885834746,2
3885834747,1
3885834753,1
3885834782,2
3885834857,2
3885835064,1
3885835065,1
3885835067,1
3885835068,1
3885835070,1
3885835073,0
3885835076,1
3885835078,2
3885835084,1
3885835089,2
3885835093,1
3885835095,1
3885835097,1
3885835115,1
3885835245,2
3885835246,2
3885835395,1
3885835397,1
3885835467,1
3885835540,1
3885835649,1
3885835656,1
3885835685,2
3885835719,2
3885835950,2
3885836005,1
3885836127,1
3885836134,2
3885836144,1
3885836162,1
3885836171,1
3885836177,2
3885836184,2
3885836193,1
3885836212,1
3885836221,1
3885836275,1
3885836355,1
3885836426,2
3885836470,3
3885836511,2
3885836672,1
3885836690,2
3885836837,2
3885836977,2
3885836996,1
3885837095,2
3885837098,2
3885837103,1
3885837121,1
3885837131,1
3885837136,2
3885837145,1
3885837153,1
3885837155,1
3885837163,1
3885837171,1
3885837173,1
3885837174,2
3885837176,1
3885837630,3
3885837643,2
3885837644,3
3885837654,2
3885837954,2
3885837994,2
3885838042,2
3885838091,1
3885838130,1
3885838132,2
3885838138,2
3885838243,3
3885838270,2
3885838375,1
3885838440,3
3885838577,2
3885838581,3
3885838583,2
3885838588,2
3885838608,2
3885838937,2
3885838954,1
3885838992,2
3885839012,1
3885839027,1
3885839059,1
3885839148,1
3885839160,2
3885839290,1
3885839337,2
3885839342,3
3885839347,3
3885839462,1
3885839470,1
3885839477,2
3885839483,3
3885839587,2
3885839675,2
3885839771,1
3885839866,1
3885839915,1
3885839958,2
3885840041,1
3885840091,1
3885840095,1
3885840174,1
3885840193,1
3885840285,1
3885840300,1
3885840334,1
3885840833,1
3885840835,2
3885840840,2
3885840841,1
3885840887,2
3885840895,2
3885840907,1
3885840983,2
3885841011,3
3885841050,2
3885841124,0
3885841290,1
3885841294,1
3885841331,2
3885841431,2
3885841438,2
3885841813,1
3885841814,1
3885841815,1
3885841816,1
3885841819,1
3885841861,1
3885841864,1
3885841927,2
3885841974,2
3885841976,1
3885842252,1
3885842261,2
3885842465,1
3885842626,2
3885842845,2
3885842851,2
3885842914,2
3885843174,2
3885843193,2
3885843295,1
3885843335,2
3885843337,2
3885843503,1
3885843516,2
3885843554,2
3885843566,2
3885843590,1
3885843695,1
3885843703,2
3885843704,1
3885843705,1
3885843706,2
3885843707,2
3885843748,2
3885843769,1
3885843864,3
3885843938,2
3885843966,1
3885843992,2
3885843995,2
3885844136,1
3885844138,2
3885844141,1
3885844196,1
3885844308,1
3885844341,2
3885844374,1
3885844476,2
3885844674,1
3885844759,2
3885844768,3
3885844769,2
3885844778,2
3885844807,1
3885844863,1
3885844972,2
3885845076,3
3885845078,1
3885845144,2
3885845145,1
3885845146,2
3885845193,2
3885845223,1
3885845280,1
3885845284,1
3885845401,2
3885845430,0
3885845465,1
3885845727,2
3885845749,2
3885845760,1
3885845762,1
3885845825,1
3885846111,3
3885846209,2
3885846212,1
3885846269,2
3885846276,2
3885846509,1
3885846594,1
3885846598,1
3885846880,1
3885846881,2
3885846884,2
3885846885,2
3885847114,2
3885847159,2
3885847175,2
3885847181,2
3885847216,1
3885847295,2
3885847458,2
3885847459,2
3885847461,2
3885847493,1
3885847564,1
3885847803,2
3885847806,2
3885847807,2
3885847810,2
3885848001,2
3885848050,2
3885848085,2
3885848116,2
3885848122,2
3885848134,2
3885848310,3
3885848317,1
3885848414,1
3885848458,1
3885848465,2
3885848476,1
3885848508,1
3885848512,1
3885848777,2
3885848824,2
3885848861,1
3885849295,1
3885849473,1
3885849719,2
3885849774,1
3885849785,1
3885849881,1
3885849895,1
3885850025,2
3885850266,1
3885850268,1
3885850330,1
3885850376,1
3885850392,2
3885850523,3
3885850619,2
3885850620,2
3885850622,1
3885850623,2
3885850625,2
3885850626,2
3885850627,2
3885850628,1
3885850674,1
3885850898,2
3885850913,2
3885850961,2
3885850965,2
3885850971,1
3885851126,1
3885851338,1
3885851345,1
3885851387,1
3885851522,2
3885851534,2
3885851643,2
3885851645,2
3885851646,2
3885851698,2
3885852004,2
3885852097,2
3885852098,2
3885852099,2
3885852101,2
3885852102,2
3885852142,2
3885852181,3
3885852251,2
3885852341,3
3885852405,2
3885852450,3
3885852494,2
3885852603,2
3885852751,1
3885852765,1
3885852798,2
3885852817,2
3885852865,2
3885852867,2
3885852869,2
3885852888,3
3885852896,2
3885852899,2
3885852932,2
3885852947,1
3885852955,1
3885852958,2
3885852967,2
3885853090,2
3885853092,2
3885853093,2
3885853116,1
3885853133,1
3885853185,3
3885853341,2
3885853458,3
3885853525,1
3885853576,3
3885853702,3
3885853742,2
3885853789,2
3885853800,1
3885853817,2
3885853856,2
3885853857,2
3885853858,2
3885853861,2
3885853882,2
3885853884,2
3885853905,2
3885853911,1
3885853912,1
3885853917,1
3885853918,1
3885853924,2
3885853937,2
3885853938,2
3885853965,2
3885853974,2
3885853980,1
3885854126,1
3885854188,2
3885854230,1
3885854236,3
3885854239,2
3885854242,1
3885854243,3
3885854248,1
3885854279,1
3885854286,2
3885854471,2
3885854517,1
3885854571,1
3885854584,2
3885854597,1
3885854646,2
3885854655,2
3885854666,1
3885854671,2
3885854672,1
3885854685,2
3885854692,2
3885854742,1
3885854761,1
3885854768,1
3885854770,1
3885854777,2
3885854782,2
3885854789,2
3885854797,2
3885854800,2
3885854811,2
3885854849,2
3885854852,2
3885854853,2
3885854854,2
3885854855,2
3885854858,1
3885854922,2
3885854934,2
3885854964,1
3885854965,2
3885854968,1
3885854974,2
3885854976,0
3885854978,0
3885854996,2
3885855142,3
3885855266,2
3885855476,1
3885855502,2
3885855503,2
3885855519,2
3885855520,1
3885855532,2
3885855562,1
3885855599,2
3885855602,2
3885855607,3
3885855617,2
3885855624,3
3885855633,1
3885855637,2
3885855643,2
3885855651,3
3885855664,2
3885855676,2
3885855683,1
3885855695,1
3885855733,2
3885855735,2
3885855740,2
3885855743,1
3885855767,2
3885855930,2
3885855977,3
3885856172,2
3885856194,1
3885856198,1
3885856234,2
3885856362,2
3885856363,2
3885856411,1
3885856472,1
3885856475,1
3885856480,2
3885856521,2
3885856583,2
3885856584,2
3885856609,2
3885856610,2
3885856612,1
3885856630,1
3885856632,1
3885856645,2
3885856651,3
3885856654,2
3885856661,2
3885856662,2
3885856673,2
3885856681,2
3885856705,1
3885856744,2
3885856764,3
3885856766,2
3885856778,2
3885856804,2
3885856821,2
3885856822,1
3885856823,1
3885856836,1
3885856852,0
3885856881,1
3885856882,2
3885856911,2
3885857005,1
3885857037,2
3885857091,2
3885857099,2
3885857105,3
3885857142,1
3885857263,2
3885857366,2
3885857460,2
3885857493,2
3885857525,1
3885857527,1
3885857529,2
3885857562,2
3885857565,1
3885857568,1
3885857577,2
3885857581,1
3885857586,1
3885857590,2
3885857598,2
3885857600,1
3885857623,2
3885857700,0
3885857706,2
3885857709,2
3885857715,1
3885857716,2
3885857721,1
3885857759,0
3885857809,1
3885857814,3
3885857830,4
3885857936,2
3885857956,2
3885858036,2
3885858042,2
3885858050,2
3885858181,1
3885858231,1
3885858235,2
3885858263,3
3885858274,1
3885858286,1
3885858346,2
3885858365,2
3885858417,2
3885858438,2
3885858440,2
3885858443,2
3885858445,1
3885858448,2
3885858454,2
3885858493,2
3885858495,2
3885858497,2
3885858498,2
3885858501,2
3885858506,1
3885858541,3
3885858542,3
3885858557,3
3885858600,2
3885858625,2
3885858647,3
3885858659,2
3885858661,2
3885858665,1
3885858666,1
3885858667,2
3885858668,1
3885858690,1
3885858695,3
3885858698,1
3885858705,2
3885858721,2
3885858915,2
3885858917,2
3885859000,1
3885859037,3
3885859088,1
3885859148,0
3885859167,1
3885859211,1
3885859282,2
3885859303,2
3885859338,3
3885859349,2
3885859360,2
3885859373,2
3885859374,2
3885859394,1
3885859406,2
3885859425,2
3885859440,1
3885859441,1
3885859444,2
3885859450,2
3885859457,1
